municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
WARNES,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2011-10-01,0,0,1,0,0,0,1
YAPACANI,sospecha diagnostica,dengue clasico,2011-10-01,0,1,1,3,4,0,9
CAMIRI,sospecha diagnostica,dengue clasico,2011-11-01,0,1,0,0,0,1,2
CARANAVI,sospecha diagnostica,dengue clasico,2011-11-01,0,1,0,4,3,0,8
CHARAGUA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2011-11-01,0,0,1,5,4,0,10
COBIJA,sospecha diagnostica,dengue clasico,2011-11-01,0,1,0,4,3,0,8
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-11-01,3,0,3,9,34,0,49
COLPA BELGICA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2011-11-01,0,2,2,2,0,0,6
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2011-11-01,0,2,1,3,4,0,10
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2011-11-01,1,0,10,34,66,6,117
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,1,0,1,0,2
GUANAY,sospecha diagnostica,dengue clasico,2011-11-01,1,2,9,8,14,3,37
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-11-01,0,2,0,12,14,1,29
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,2,2,0,4
MAIRANA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,2,0,2
MAPIRI,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,2,6,1,9
MINEROS,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,2,1,3
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-11-01,1,5,7,11,19,5,48
PORONGO,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,1,1,0,2
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2011-11-01,0,0,9,33,53,3,98
RIBERALTA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,1,0,0,1
RURRENABAQUE,sospecha diagnostica,dengue clasico,2011-11-01,0,0,1,0,0,0,1
SACABA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,7,0,7
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-11-01,0,1,0,0,5,0,6
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-11-01,1,1,0,1,0,1,4
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-11-01,1,1,2,1,2,0,7
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,3,1,1,5
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-11-01,12,7,9,18,38,10,94
SHINAOTA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,2,0,2
TARABUCO,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,0,2,0,2
TARIJA,sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,1,1,0,2
TRINIDAD,sospecha diagnostica,dengue clasico,2011-11-01,0,1,3,0,8,0,12
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-11-01,0,7,5,16,57,10,95
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2011-11-01,0,0,0,1,1,0,2
YAPACANI,sospecha diagnostica,dengue clasico,2011-11-01,0,0,4,14,8,1,27
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2011-12-01,0,1,2,0,0,0,3
BERMEJO,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,1,0,0,1
BOYUIBE,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,2,0,0,2
BUENA VISTA,sospecha diagnostica,dengue clasico,2011-12-01,0,3,0,2,2,0,7
CARANAVI,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,3,9,0,13
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,2,0,2
CHARAGUA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,1,0,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,16,23,1,41
COBIJA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,3,13,1,17
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-12-01,0,1,11,26,127,11,176
COMARAPA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2011-12-01,0,2,0,3,5,0,10
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,0,0,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2011-12-01,0,1,1,5,2,0,9
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2011-12-01,1,2,9,21,75,1,109
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,2,0,2
GUANAY,sospecha diagnostica,dengue clasico,2011-12-01,0,2,6,17,22,5,52
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-12-01,0,0,2,2,25,8,37
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-12-01,0,1,0,0,6,0,7
LORETO,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,1,0,0,1
MACHARETI,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,4,0,4
MAIRANA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,1,2,0,3
MAPIRI,sospecha diagnostica,dengue clasico,2011-12-01,1,0,0,3,1,1,6
MONTERO,sospecha diagnostica,dengue clasico,2011-12-01,0,3,6,2,10,0,21
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-12-01,2,5,8,12,15,3,45
PORONGO,sospecha diagnostica,dengue clasico,2011-12-01,1,2,3,2,3,0,11
PORTACHUELO,sospecha diagnostica,dengue clasico,2011-12-01,0,1,0,0,2,1,4
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2011-12-01,7,15,24,88,161,13,308
REYES,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,0,0,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2011-12-01,0,1,1,5,5,0,12
ROBORE,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,2,0,2
RURRENABAQUE,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,0,0,0,1
SACABA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,5,27,1,34
SAN ANDRES,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,2,2,0,5
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,0,0,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-12-01,1,17,15,36,35,2,106
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-12-01,1,1,1,0,1,1,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-12-01,1,0,2,3,7,0,13
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,0,1,0,2
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-12-01,0,2,3,17,4,0,26
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,1,0,0,1
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,1,0,1
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,1,2,0,4
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-12-01,11,29,46,53,131,17,287
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2011-12-01,1,0,1,2,3,0,7
SUCRE,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,2,0,0,2
TEOPONTE,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,1,2,0,4
TIPUANI,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,6,5,0,12
TRINIDAD,sospecha diagnostica,dengue clasico,2011-12-01,1,12,10,19,39,3,84
VILLA MONTES,sospecha diagnostica,dengue clasico,2011-12-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-12-01,9,5,10,37,118,3,182
WARNES,sospecha diagnostica,dengue clasico,2011-12-01,0,1,1,0,0,0,2
YACUIBA,sospecha diagnostica,dengue clasico,2011-12-01,0,0,1,0,8,0,9
YAPACANI,sospecha diagnostica,dengue clasico,2011-12-01,8,25,25,63,69,16,206
