municipality,group,variable,month,Cantidad,TOTAL-M
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,11,11
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,33,33
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,322,322
EL CHORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,21,21
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,12,12
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,35,35
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,7,7
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,8,8
IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,52,52
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,41,41
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,218,218
LAJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,78,78
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,5,5
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,57,57
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,33,33
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,234,234
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
PAMPA AULLAGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,17,17
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,36,36
PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,213,213
PRESTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,7,7
PUERTO PEREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,8,8
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,106,106
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,5,5
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,8,8
QUIABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,145,145
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,86,86
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,10,10
SABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,113,113
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,10,10
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,10,10
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,7,7
SAN BENITO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,14,14
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,16,16
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,45,45
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,40,40
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,22,22
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,16,16
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
SAN PEDRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,13,13
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,14,14
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1234,1234
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,9,9
SANTIAGO DE CALLAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,3,3
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,61,61
SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SORACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,14,14
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,58,58
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,22,22
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,58,58
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
TEOPONTE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
TIPUANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,80,80
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,21,21
TOLEDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
TOMINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,5,5
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,29,29
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,170,170
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,25,25
TURCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
UMALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,11,11
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,7,7
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,5,5
VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,1,1
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,11,11
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,36,36
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,4,4
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,27,27
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,73,73
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,15,15
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,2,2
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,34,34
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-07-01,6,6
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,10,10
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,15,15
ACHOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,6,6
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
ANDAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,21,21
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,36,36
AUCAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
AYO AYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,63,63
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,9,9
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,15,15
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,14,14
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,9,9
CALACOTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
CAMATAQUI (C. VILLA ABECIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,17,17
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,32,32
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,9,9
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,59,59
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,13,13
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,16,16
CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,22,22
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,615,615
COIPASA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,52,52
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,47,47
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,6,6
COLQUECHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,7,7
COLQUENCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,18,18
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,15,15
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,12,12
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,72,72
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,6,6
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,436,436
EL CHORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,19,19
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,64,64
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
EXALTACION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,7,7
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,42,42
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,49,49
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,6,6
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,30,30
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,55,55
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,294,294
LA RIVERA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,91,91
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,29,29
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,62,62
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,13,13
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,266,266
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,12,12
PALCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,14,14
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,11,11
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,16,16
PAZÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
POOPO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,55,55
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,188,188
PRESTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,15,15
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,6,6
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,11,11
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,2,2
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,8,8
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,133,133
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,11,11
QUIABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,246,246
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,117,117
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,5,5
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,82,82
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,17,17
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,15,15
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,7,7
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,4,4
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,11,11
SAN ANDRES DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,24,24
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,15,15
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,39,39
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,31,31
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,13,13
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,23,23
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,14,14
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,3,3
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,6,6
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-08-01,11,11
