municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,0,0,0,1,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,1,0,0,2,1,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,2,1,2,1,3
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,3,0,3,3
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,5,8,5,3,10,11,21
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,3,1,3,1,4
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,1,0,2,0,2
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,5,2,0,0,5,2,7
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,1,1,0,2,1,3
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,93,77,10,4,103,81,184
LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,0,0,0,1,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,3,1,4,2,7,9
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,2,1,2,3
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,2,1,2,3
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,3,0,3,3
MOJOCOYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,3,1,3,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,7,1,8,1,9
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
OKINAWA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,15,22,8,3,23,25,48
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,3,0,3,3
PAILON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,0,1,0,2,2
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,2,1,2,1,3
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,13,9,0,0,13,9,22
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,2,1,2,3
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,0,0,0,1,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,1,0,2,1,3,4
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,1,0,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,2,12,4,12,6,18
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,0,0,0,1,1
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,3,0,3,3
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,4,3,3,2,7,5,12
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,4,6,9,7,13,20
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,2,1,2,1,3
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,2,1,0,3,2,5
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,2,0,2,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,4,3,4,4,8
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,2,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,23,0,0,0,23,23
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,1,1,0,2,1,3
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,29,20,0,0,29,20,49
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,3,0,3,0,3
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,4,0,4,4
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,21,15,5,1,26,16,42
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,4,0,4,0,4
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,2,0,2,0,2
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,5,8,1,5,6,13,19
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,2,0,0,1,2,3
URIONDO (A. CONCEPCION),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,2,0,2,0,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,1,0,0,2,1,3
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,5,0,6,0,6
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,1,1,1,2,3
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,1,1,0,3,1,4
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,3,1,0,0,3,1,4
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,2,0,2,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,1,0,1,1,2,3
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,2,0,2,2
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,0,0,0,1,1
AYATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,0,2,0,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,2,0,5,3,7,3,10
BOLPEBRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,3,1,3,4
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,2,0,2,2
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,2,3,1,1,3,4,7
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,11,11,11,12,23
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,0,2,0,2
CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,0,2,0,2
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,3,0,0,0,3,3
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,43,24,0,1,43,25,68
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,0,2,0,2
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,3,2,3,2,5
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,3,0,3,3
CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,1,1,1,2
DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,4,3,3,3,7,6,13
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,2,1,2,3
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,5,4,5,5,10
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,3,0,3,3
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,82,69,3,10,85,79,164
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,3,3,4,3,7
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,2,0,2,2
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,1,2,1,3,2,5
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,3,5,3,5,8
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,1,0,1,1,2
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,4,2,4,2,6
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,25,11,1,4,26,15,41
PADCAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,24,12,2,0,26,12,38
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,2,1,2,3
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,1,2,1,3
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,2,1,3,1,4
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,3,2,1,2,4,4,8
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,1,2,2,2,4
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,4,0,9,2,13,2,15
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,2,6,10,6,12,18
SAN AGUSTIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,0,2,0,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,3,2,0,1,3,3,6
SAN JAVIER(BNI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
SAN JAVIER(STC),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,0,1,0,1
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,4,0,4,0,4
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,3,0,3,3
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
SAN RAMON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,21,0,0,1,21,22
SANTA ROSA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
SANTIVAÑES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
SORACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,18,18,0,1,18,19,37
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,1,5,3,5,4,9
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,21,16,3,0,24,16,40
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
TIQUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,3,4,3,4,7
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,7,8,3,1,10,9,19
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,0,1,0,1,1
UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,2,3,0,1,2,4,6
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,5,2,5,2,7
VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,0,1,1,1,2
VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,3,1,3,1,4
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,1,0,1,3,2,3,5
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,3,2,3,5
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,1,1,1,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,2,0,0,0,2,0,2
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,1,0,1,0,1
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,1,2,1,3
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-07-01,0,0,2,1,2,1,3
ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,1,1,1,2,3
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
AYATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,2,0,2,0,2
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,2,0,2,0,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,4,1,4,5
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,3,0,0,0,3,0,3
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,2,1,2,3
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,2,0,6,2,8,2,10
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,1,1,1,2,3
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,46,29,1,1,47,30,77
COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,2,0,2,0,2
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,1,1,1,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,1,2,1,3,4
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,3,1,3,4
DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,7,8,2,4,9,12,21
EL PUENTE(STC),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,0,0,0,1,1
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
EL VILLAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,2,0,2,0,2
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,1,1,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,0,0,1,0,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,1,0,0,1,1,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,1,1,2,1,3
INGAVI (HUMAITA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,90,73,12,8,102,81,183
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,1,1,1,2
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,2,1,2,3
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,2,0,1,0,3,3
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,1,2,2,2,4
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,1,3,1,3,4
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,1,0,5,3,6,3,9
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,3,3,6,5,9,8,17
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-08-01,24,12,2,5,26,17,43
