municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
REYES,sospecha diagnostica,dengue clasico,2013-11-01,1,0,0,0,0,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,3,5,10,1,19
SACABA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,1,0,2,0,3
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,3,3,0,6
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,2,1,3
SANTA ANA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-11-01,4,16,10,54,70,10,164
SUCRE,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,4,0,4
TEOPONTE,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,2,3,0,5
TIPUANI,sospecha diagnostica,dengue clasico,2013-11-01,1,0,0,0,1,0,2
TRINIDAD,sospecha diagnostica,dengue clasico,2013-11-01,2,1,2,2,10,1,18
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,3,10,1,14
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-11-01,0,2,1,2,4,1,10
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,dengue clasico,2013-11-01,0,1,0,0,1,0,2
YACUIBA,sospecha diagnostica,dengue clasico,2013-11-01,0,1,3,12,11,1,28
YAPACANI,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2013-12-01,0,1,1,1,0,1,4
BAURES,sospecha diagnostica,dengue clasico,2013-12-01,0,1,2,2,6,0,11
BERMEJO,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,2,3,5,0,10
CARANAVI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,3,0,4
CARAPARI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,1,0,1
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2013-12-01,0,1,0,1,4,0,6
COBIJA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,2,0,3
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,2,9,1,12
CONCEPCION,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2013-12-01,0,1,0,0,0,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2013-12-01,0,2,1,8,15,2,28
GUANAY,sospecha diagnostica,dengue clasico,2013-12-01,0,1,0,0,4,2,7
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-12-01,8,1,6,22,33,13,83
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-12-01,1,1,0,4,7,2,15
MACHARETI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,1,0,6,0,7
MAGDALENA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,1,0,1
MAIRANA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,4,1,6
MAPIRI,sospecha diagnostica,dengue clasico,2013-12-01,0,1,1,5,8,0,15
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,1,0,2
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,4,1,6
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,2,0,2
PORONGO,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,0,1,1
PUERTO RICO,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,2,0,3
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-12-01,0,1,0,0,2,0,3
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2013-12-01,0,1,0,1,5,0,7
REYES,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2013-12-01,3,1,3,7,19,2,35
SACABA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,2,0,3
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,0,0,1
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-12-01,0,0,1,0,6,0,7
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-12-01,0,4,1,2,5,1,13
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,0,2,0,2
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,0,0,1
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-12-01,7,22,15,24,74,8,150
TEOPONTE,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,3,0,4
TIPUANI,sospecha diagnostica,dengue clasico,2013-12-01,0,1,2,3,5,0,11
TRINIDAD,sospecha diagnostica,dengue clasico,2013-12-01,2,5,2,4,16,2,31
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-12-01,0,1,0,6,18,2,27
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,3,12,1,16
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,2,0,3
WARNES,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,0,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,12,24,0,36
YAPACANI,sospecha diagnostica,dengue clasico,2013-12-01,0,0,0,1,1,0,2
