municipality,group,variable,month,Cantidad,TOTAL-M
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
COLQUECHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
COLQUENCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,8,8
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,20,20
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,12,12
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,41,41
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,419,419
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,18,18
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,21,21
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,10,10
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,47,47
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,7,7
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,44,44
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,9,9
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,10,10
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,90,90
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,43,43
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,303,303
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,77,77
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,10,10
MAPIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,25,25
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,49,49
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,23,23
MORO MORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,16,16
NUEVO MANOA (NUEVA ESPERANZA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,6,6
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,15,15
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,247,247
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,12,12
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,15,15
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,13,13
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,7,7
PAPEL PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,12,12
POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,21,21
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,31,31
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,189,189
PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,8,8
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,12,12
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,8,8
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,151,151
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,11,11
QUIABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,80,80
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,11,11
REYES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,78,78
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,9,9
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,12,12
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
SAN BENITO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,78,78
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,11,11
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,11,11
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,37,37
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,6,6
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,6,6
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,10,10
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
SAN PEDRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,13,13
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,14,14
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1391,1391
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,6,6
SANTIAGO DE CALLAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
SANTIVAÑES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,84,84
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,10,10
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,65,65
TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,13,13
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,75,75
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,6,6
TIPUANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,59,59
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,88,88
TITO YUPANQUI (PARQUIPUJIO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
TOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,13,13
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,217,217
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,27,27
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,2,2
URUBICHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,18,18
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,21,21
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,5,5
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,22,22
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,94,94
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,4,4
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,3,3
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,18,18
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-07-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,23,23
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,22,22
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,42,42
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,9,9
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,28,28
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,12,12
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,9,9
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,47,47
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,72,72
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,46,46
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,23,23
CHIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,38,38
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,12,12
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,15,15
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,518,518
COIPASA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
"COLCHA ""K""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,58,58
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,13,13
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,6,6
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,16,16
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,34,34
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,518,518
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,19,19
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,23,23
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,6,6
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,47,47
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,76,76
ICHOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,11,11
INGAVI (HUMAITA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,51,51
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,286,286
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,69,69
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
MAPIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,16,16
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,39,39
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,13,13
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,40,40
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,25,25
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,10,10
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,334,334
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
PAPEL PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
PAZÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,11,11
POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,39,39
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,170,170
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,9,9
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,13,13
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,178,178
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,8,8
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,16,16
QUIABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,52,52
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,4,4
REYES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,89,89
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,10,10
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,20,20
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,36,36
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,11,11
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,48,48
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,9,9
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,10,10
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,5,5
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,3,3
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,10,10
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,11,11
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
SAN PEDRO(PND),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,2,2
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,7,7
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,17,17
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,16,16
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1925,1925
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,6,6
SANTIAGO DE CALLAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
SANTIAGO DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
SENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-08-01,1,1
