municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-07-01,2,3,5,8,31,1,50
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-07-01,0,0,2,1,1,0,4
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,1,2,0,3
YACUIBA,sospecha diagnostica,dengue clasico,2009-07-01,0,1,0,0,2,0,3
BERMEJO,sospecha diagnostica,dengue clasico,2009-08-01,1,0,1,1,3,0,6
COBIJA,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,1,2,0,3
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,0,5,1,6
COTOCA,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,1,0,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-08-01,0,1,0,0,1,0,2
OMEREQUE,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,1,1,0,2
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,1,0,1,2
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,1,2,0,3
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,1,1,0,2
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-08-01,0,3,3,3,0,0,9
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-08-01,1,2,5,14,20,0,42
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-08-01,0,1,0,0,4,0,5
YACUIBA,sospecha diagnostica,dengue clasico,2009-08-01,0,0,0,0,1,0,1
BERMEJO,sospecha diagnostica,dengue clasico,2009-09-01,1,2,1,2,1,0,7
BOYUIBE,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,1,1,0,2
CABEZAS,sospecha diagnostica,dengue clasico,2009-09-01,0,0,1,0,0,0,1
COBIJA,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,2,6,0,8
CONCEPCION,sospecha diagnostica,dengue clasico,2009-09-01,0,1,0,0,0,0,1
COTOCA,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,1,3,0,4
PAILON,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,2,0,0,2
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,1,0,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-09-01,0,0,2,6,3,0,11
RIBERALTA,sospecha diagnostica,dengue clasico,2009-09-01,0,0,2,0,1,0,3
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-09-01,0,0,2,5,6,0,13
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-09-01,1,2,1,1,1,0,6
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-09-01,1,3,9,15,34,2,64
SUCRE,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,1,0,0,1
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,1,0,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-09-01,0,0,0,2,2,0,4
COBIJA,sospecha diagnostica,dengue clasico,2009-10-01,2,3,4,15,38,1,63
COTOCA,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,2,0,2
MAIRANA,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,0,1,1
PAILON,sospecha diagnostica,dengue clasico,2009-10-01,0,0,2,0,2,0,4
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,1,1,0,2
PORVENIR,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-10-01,1,0,0,3,1,0,5
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,3,0,0,3
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,1,2,0,3
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-10-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-10-01,3,2,6,17,66,5,99
SANTA ROSA,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,1,0,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2009-10-01,0,0,0,0,2,0,2
BOLPEBRA,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,2,2,0,4
CHIMORE,sospecha diagnostica,dengue clasico,2009-11-01,0,0,1,2,6,0,9
COBIJA,sospecha diagnostica,dengue clasico,2009-11-01,6,22,31,92,170,8,329
COTOCA,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,1,0,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2009-11-01,0,0,1,1,0,4,6
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-11-01,0,2,0,2,4,1,9
FILADELFIA,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,1,1,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,1,2,0,3
MONTERO,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,1,1,0,2
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,4,9,0,13
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,2,1,0,3
PORVENIR,sospecha diagnostica,dengue clasico,2009-11-01,0,0,1,1,3,0,5
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,4,2,0,6
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,3,0,0,3
SACABA,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,2,3,0,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-11-01,3,9,10,22,69,5,118
SENA,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,6,0,6
WARNES,sospecha diagnostica,dengue clasico,2009-11-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,4,0,4
BOLPEBRA,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,3,0,3
CAMIRI,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,1,1,2
CHIMORE,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,9,6,0,15
COBIJA,sospecha diagnostica,dengue clasico,2009-12-01,7,18,35,80,153,5,298
COTOCA,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,2,3,0,5
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,2,2,0,4
EL TORNO,sospecha diagnostica,dengue clasico,2009-12-01,0,0,1,5,3,1,10
FILADELFIA,sospecha diagnostica,dengue clasico,2009-12-01,0,0,1,1,0,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-12-01,0,0,1,8,5,5,19
LA PAZ,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,3,0,0,3
MAGDALENA,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-12-01,0,1,0,0,5,0,6
PORVENIR,sospecha diagnostica,dengue clasico,2009-12-01,0,1,2,2,3,0,8
POTOSI,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,1,1,0,2
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,1,0,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-12-01,0,0,1,3,3,1,8
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-12-01,0,0,1,0,3,0,4
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,1,0,1
SAN BORJA,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,0,1,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-12-01,0,3,1,3,3,0,10
SAN MATIAS,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-12-01,1,6,16,32,70,3,128
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,4,0,4
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,5,9,0,14
WARNES,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,1,1,2
YACUIBA,sospecha diagnostica,dengue clasico,2009-12-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,dengue clasico,2009-12-01,0,1,0,1,2,0,4
