municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
BELEN DE URMIRI,desnutricion aguda,desnutricion leve (l),2007-07-01,6,2,2,3,8,5,13
BELLA FLOR,desnutricion aguda,desnutricion leve (l),2007-07-01,3,7,10,5,13,12,25
BERMEJO,desnutricion aguda,desnutricion leve (l),2007-07-01,16,10,25,15,41,25,66
BETANZOS,desnutricion aguda,desnutricion leve (l),2007-07-01,73,77,98,119,171,196,367
BOLIVAR,desnutricion aguda,desnutricion leve (l),2007-07-01,33,45,44,44,77,89,166
BOLPEBRA,desnutricion aguda,desnutricion leve (l),2007-07-01,8,0,2,4,10,4,14
BOYUIBE,desnutricion aguda,desnutricion leve (l),2007-07-01,5,10,7,8,12,18,30
BUENA VISTA,desnutricion aguda,desnutricion leve (l),2007-07-01,9,10,4,8,13,18,31
CABEZAS,desnutricion aguda,desnutricion leve (l),2007-07-01,34,36,23,21,57,57,114
"CAIZA ""D""",desnutricion aguda,desnutricion leve (l),2007-07-01,12,6,17,11,29,17,46
CAJUATA,desnutricion aguda,desnutricion leve (l),2007-07-01,5,6,12,8,17,14,31
CAMARGO,desnutricion aguda,desnutricion leve (l),2007-07-01,37,40,54,63,91,103,194
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion leve (l),2007-07-01,10,8,10,12,20,20,40
CAMIRI,desnutricion aguda,desnutricion leve (l),2007-07-01,32,67,39,41,71,108,179
CAPINOTA,desnutricion aguda,desnutricion leve (l),2007-07-01,40,24,38,31,78,55,133
CARACOLLO,desnutricion aguda,desnutricion leve (l),2007-07-01,17,21,11,14,28,35,63
CARAPARI,desnutricion aguda,desnutricion leve (l),2007-07-01,3,10,9,10,12,20,32
CARIPUYO,desnutricion aguda,desnutricion leve (l),2007-07-01,54,31,58,70,112,101,213
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion leve (l),2007-07-01,10,9,15,7,25,16,41
CHALLAPATA,desnutricion aguda,desnutricion leve (l),2007-07-01,25,35,17,38,42,73,115
CHAQUI,desnutricion aguda,desnutricion leve (l),2007-07-01,10,19,25,17,35,36,71
CHARAGUA,desnutricion aguda,desnutricion leve (l),2007-07-01,41,24,18,26,59,50,109
CHAYANTA,desnutricion aguda,desnutricion leve (l),2007-07-01,23,29,60,57,83,86,169
CHIMORE,desnutricion aguda,desnutricion leve (l),2007-07-01,19,23,24,36,43,59,102
CHIPAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,3,4,2,4,5,9
CHOQUE COTA,desnutricion aguda,desnutricion leve (l),2007-07-01,2,0,2,1,4,1,5
COBIJA,desnutricion aguda,desnutricion leve (l),2007-07-01,56,45,26,32,82,77,159
COCHABAMBA,desnutricion aguda,desnutricion leve (l),2007-07-01,255,279,160,187,415,466,881
COLCAPIRHUA,desnutricion aguda,desnutricion leve (l),2007-07-01,39,38,20,24,59,62,121
"COLCHA ""K""",desnutricion aguda,desnutricion leve (l),2007-07-01,13,15,9,8,22,23,45
COLOMI,desnutricion aguda,desnutricion leve (l),2007-07-01,31,28,15,21,46,49,95
COLPA BELGICA,desnutricion aguda,desnutricion leve (l),2007-07-01,6,2,4,4,10,6,16
COLQUECHACA,desnutricion aguda,desnutricion leve (l),2007-07-01,110,70,88,72,198,142,340
COLQUIRI,desnutricion aguda,desnutricion leve (l),2007-07-01,22,19,10,10,32,29,61
COMARAPA,desnutricion aguda,desnutricion leve (l),2007-07-01,13,10,12,17,25,27,52
CONCEPCION,desnutricion aguda,desnutricion leve (l),2007-07-01,15,22,10,7,25,29,54
CORQUE,desnutricion aguda,desnutricion leve (l),2007-07-01,6,7,3,1,9,8,17
COTAGAITA,desnutricion aguda,desnutricion leve (l),2007-07-01,29,39,29,40,58,79,137
COTOCA,desnutricion aguda,desnutricion leve (l),2007-07-01,27,40,34,35,61,75,136
CUATRO CAÑADAS,desnutricion aguda,desnutricion leve (l),2007-07-01,11,10,7,8,18,18,36
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,desnutricion leve (l),2007-07-01,2,2,1,0,3,2,5
CUEVO,desnutricion aguda,desnutricion leve (l),2007-07-01,2,12,7,10,9,22,31
CULPINA,desnutricion aguda,desnutricion leve (l),2007-07-01,68,96,84,101,152,197,349
CURAHUARA DE CARANGAS,desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,1,0,1,0,1
EL CHORO,desnutricion aguda,desnutricion leve (l),2007-07-01,1,2,0,0,1,2,3
EL PUENTE(TJA),desnutricion aguda,desnutricion leve (l),2007-07-01,2,9,8,11,10,20,30
EL TORNO,desnutricion aguda,desnutricion leve (l),2007-07-01,22,23,14,12,36,35,71
EL VILLAR,desnutricion aguda,desnutricion leve (l),2007-07-01,14,21,21,28,35,49,84
ENTRE RIOS,desnutricion aguda,desnutricion leve (l),2007-07-01,7,15,27,28,34,43,77
ENTRE RIOS,desnutricion aguda,desnutricion leve (l),2007-07-01,37,33,29,39,66,72,138
ESCARA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,1,0,1,0,1
ESMERALDA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,0,1,0,1,1
EUCALIPTUS,desnutricion aguda,desnutricion leve (l),2007-07-01,4,2,3,0,7,2,9
EUREKA (SANTOS MERCADO),desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,0,1,0,1,1
EXALTACION,desnutricion aguda,desnutricion leve (l),2007-07-01,2,4,3,5,5,9,14
FERNANDEZ ALONSO,desnutricion aguda,desnutricion leve (l),2007-07-01,12,11,5,11,17,22,39
FILADELFIA,desnutricion aguda,desnutricion leve (l),2007-07-01,5,4,6,1,11,5,16
GENERAL SAAVEDRA,desnutricion aguda,desnutricion leve (l),2007-07-01,15,18,15,21,30,39,69
GUAYARAMERIN,desnutricion aguda,desnutricion leve (l),2007-07-01,69,42,23,48,92,90,182
GUTIERREZ,desnutricion aguda,desnutricion leve (l),2007-07-01,38,40,54,46,92,86,178
HUACARETA,desnutricion aguda,desnutricion leve (l),2007-07-01,12,10,16,15,28,25,53
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion leve (l),2007-07-01,6,5,3,9,9,14,23
HUACHACALLA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,0,1,0,1,1
HUANUNI,desnutricion aguda,desnutricion leve (l),2007-07-01,5,3,6,2,11,5,16
HUARACAJE,desnutricion aguda,desnutricion leve (l),2007-07-01,3,5,5,2,8,7,15
HUAYLLAMARCA,desnutricion aguda,desnutricion leve (l),2007-07-01,5,1,1,3,6,4,10
ICHOCA,desnutricion aguda,desnutricion leve (l),2007-07-01,5,5,3,4,8,9,17
ICLA,desnutricion aguda,desnutricion leve (l),2007-07-01,29,24,41,29,70,53,123
INCAHUASI,desnutricion aguda,desnutricion leve (l),2007-07-01,103,116,130,128,233,244,477
INGAVI (HUMAITA),desnutricion aguda,desnutricion leve (l),2007-07-01,1,0,0,0,1,0,1
INQUISIVI,desnutricion aguda,desnutricion leve (l),2007-07-01,23,10,20,10,43,20,63
LA GUARDIA,desnutricion aguda,desnutricion leve (l),2007-07-01,55,58,34,21,89,79,168
LA RIVERA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,0,2,0,2,2
LAGUNILLAS,desnutricion aguda,desnutricion leve (l),2007-07-01,11,13,22,21,33,34,67
LAS CARRERAS,desnutricion aguda,desnutricion leve (l),2007-07-01,1,5,9,11,10,16,26
LICOMA PAMPA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,1,0,0,0,1,1
LLALLAGUA,desnutricion aguda,desnutricion leve (l),2007-07-01,56,63,85,86,141,149,290
LLICA,desnutricion aguda,desnutricion leve (l),2007-07-01,5,3,0,3,5,6,11
LORETO,desnutricion aguda,desnutricion leve (l),2007-07-01,6,5,1,2,7,7,14
MACHACAMARCA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,0,0,1,0,1,1
MACHARETI,desnutricion aguda,desnutricion leve (l),2007-07-01,14,9,20,10,34,19,53
MAGDALENA,desnutricion aguda,desnutricion leve (l),2007-07-01,9,5,3,4,12,9,21
MAIRANA,desnutricion aguda,desnutricion leve (l),2007-07-01,5,2,6,9,11,11,22
MECAPACA,desnutricion aguda,desnutricion leve (l),2007-07-01,6,11,11,18,17,29,46
MINEROS,desnutricion aguda,desnutricion leve (l),2007-07-01,18,28,12,19,30,47,77
MIZQUE,desnutricion aguda,desnutricion leve (l),2007-07-01,60,56,38,48,98,104,202
MOJINETE,desnutricion aguda,desnutricion leve (l),2007-07-01,0,3,3,7,3,10,13
MOJOCOYA,desnutricion aguda,desnutricion leve (l),2007-07-01,11,27,32,42,43,69,112
MONTEAGUDO,desnutricion aguda,desnutricion leve (l),2007-07-01,41,31,58,70,99,101,200
MONTERO,desnutricion aguda,desnutricion leve (l),2007-07-01,107,103,66,81,173,184,357
MORO MORO,desnutricion aguda,desnutricion leve (l),2007-07-01,1,10,3,4,4,14,18
MOROCHATA,desnutricion aguda,desnutricion leve (l),2007-07-01,50,59,60,53,110,112,222
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,desnutricion leve (l),2007-07-01,0,7,4,5,4,12,16
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,desnutricion leve (l),2007-07-01,5,4,4,1,9,5,14
OCURI,desnutricion aguda,desnutricion leve (l),2007-07-01,51,56,71,63,122,119,241
OKINAWA,desnutricion aguda,desnutricion leve (l),2007-07-01,8,9,6,9,14,18,32
OMEREQUE,desnutricion aguda,desnutricion leve (l),2007-07-01,9,10,16,13,25,23,48
ORURO,desnutricion aguda,desnutricion leve (l),2007-07-01,200,165,101,88,301,253,554
PADCAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,7,8,9,20,16,28,44
PADILLA,desnutricion aguda,desnutricion leve (l),2007-07-01,42,35,58,89,100,124,224
PAILON,desnutricion aguda,desnutricion leve (l),2007-07-01,15,17,6,10,21,27,48
PALCA,desnutricion aguda,desnutricion leve (l),2007-07-01,20,16,9,22,29,38,67
PAMPA GRANDE,desnutricion aguda,desnutricion leve (l),2007-07-01,4,7,4,3,8,10,18
PASORAPA,desnutricion aguda,desnutricion leve (l),2007-07-01,6,2,8,14,14,16,30
PAZÑA,desnutricion aguda,desnutricion leve (l),2007-07-01,1,2,3,1,4,3,7
POCOATA,desnutricion aguda,desnutricion leve (l),2007-07-01,53,68,63,79,116,147,263
POCONA,desnutricion aguda,desnutricion leve (l),2007-07-01,16,11,16,8,32,19,51
POJO (CBBA),desnutricion aguda,desnutricion leve (l),2007-07-01,31,29,35,36,66,65,131
POOPO,desnutricion aguda,desnutricion leve (l),2007-07-01,2,5,3,2,5,7,12
PORCO,desnutricion aguda,desnutricion leve (l),2007-07-01,15,18,10,7,25,25,50
POROMA,desnutricion aguda,desnutricion leve (l),2007-07-01,86,77,86,81,172,158,330
PORONGO,desnutricion aguda,desnutricion leve (l),2007-07-01,9,6,6,9,15,15,30
PORTACHUELO,desnutricion aguda,desnutricion leve (l),2007-07-01,16,20,12,9,28,29,57
PORVENIR,desnutricion aguda,desnutricion leve (l),2007-07-01,8,6,10,6,18,12,30
POSTRER VALLE,desnutricion aguda,desnutricion leve (l),2007-07-01,4,3,2,8,6,11,17
POTOSI,desnutricion aguda,desnutricion leve (l),2007-07-01,314,306,180,168,494,474,968
PRESTO,desnutricion aguda,desnutricion leve (l),2007-07-01,41,25,41,35,82,60,142
PUCARA,desnutricion aguda,desnutricion leve (l),2007-07-01,8,7,4,6,12,13,25
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion leve (l),2007-07-01,13,21,10,12,23,33,56
PUERTO QUIJARRO,desnutricion aguda,desnutricion leve (l),2007-07-01,12,9,6,8,18,17,35
PUERTO RICO,desnutricion aguda,desnutricion leve (l),2007-07-01,18,13,25,23,43,36,79
PUERTO SILES,desnutricion aguda,desnutricion leve (l),2007-07-01,15,12,7,6,22,18,40
PUERTO SUAREZ,desnutricion aguda,desnutricion leve (l),2007-07-01,5,16,1,8,6,24,30
PUERTO VILLARROEL,desnutricion aguda,desnutricion leve (l),2007-07-01,56,50,58,50,114,100,214
PUNA,desnutricion aguda,desnutricion leve (l),2007-07-01,90,105,128,143,218,248,466
PUNATA,desnutricion aguda,desnutricion leve (l),2007-07-01,24,32,22,19,46,51,97
QUILLACOLLO,desnutricion aguda,desnutricion leve (l),2007-07-01,56,24,46,36,102,60,162
QUIME,desnutricion aguda,desnutricion leve (l),2007-07-01,6,6,2,1,8,7,15
QUIRUSILLAS,desnutricion aguda,desnutricion leve (l),2007-07-01,0,1,0,3,0,4,4
RAVELO,desnutricion aguda,desnutricion leve (l),2007-07-01,87,69,93,94,180,163,343
REYES,desnutricion aguda,desnutricion leve (l),2007-07-01,6,9,17,16,23,25,48
RIBERALTA,desnutricion aguda,desnutricion leve (l),2007-07-01,200,295,73,80,273,375,648
ROBORE,desnutricion aguda,desnutricion leve (l),2007-07-01,10,14,8,3,18,17,35
RURRENABAQUE,desnutricion aguda,desnutricion leve (l),2007-07-01,15,9,2,4,17,13,30
SABAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,1,2,4,0,5,2,7
SACABA,desnutricion aguda,desnutricion leve (l),2007-07-01,103,111,98,95,201,206,407
SACABAMBA,desnutricion aguda,desnutricion leve (l),2007-07-01,8,4,4,6,12,10,22
SACACA,desnutricion aguda,desnutricion leve (l),2007-07-01,92,101,117,117,209,218,427
SAIPINA,desnutricion aguda,desnutricion leve (l),2007-07-01,6,5,6,4,12,9,21
SALINAS DE GARCI MENDOZA,desnutricion aguda,desnutricion leve (l),2007-07-01,13,9,10,11,23,20,43
SAMAIPATA,desnutricion aguda,desnutricion leve (l),2007-07-01,13,9,2,4,15,13,28
SAN AGUSTIN,desnutricion aguda,desnutricion leve (l),2007-07-01,0,4,1,3,1,7,8
SAN ANDRES,desnutricion aguda,desnutricion leve (l),2007-07-01,9,13,11,7,20,20,40
SAN ANTONIO DE ESMORUCO,desnutricion aguda,desnutricion leve (l),2007-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion leve (l),2007-07-01,25,28,23,36,48,64,112
SAN BENITO,desnutricion aguda,desnutricion leve (l),2007-07-01,23,25,15,18,38,43,81
SAN BORJA,desnutricion aguda,desnutricion leve (l),2007-07-01,53,53,44,40,97,93,190
SAN CARLOS,desnutricion aguda,desnutricion leve (l),2007-07-01,21,24,9,13,30,37,67
SAN IGNACIO,desnutricion aguda,desnutricion leve (l),2007-07-01,37,34,32,28,69,62,131
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion leve (l),2007-07-01,77,105,81,96,158,201,359
SAN JAVIER(BNI),desnutricion aguda,desnutricion leve (l),2007-07-01,3,3,3,3,6,6,12
SAN JAVIER(STC),desnutricion aguda,desnutricion leve (l),2007-07-01,5,4,2,7,7,11,18
SAN JOAQUIN,desnutricion aguda,desnutricion leve (l),2007-07-01,1,0,9,6,10,6,16
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion leve (l),2007-07-01,13,10,4,10,17,20,37
SAN JUAN DE YAPACANI,desnutricion aguda,desnutricion leve (l),2007-07-01,10,14,10,17,20,31,51
SAN JULIAN,desnutricion aguda,desnutricion leve (l),2007-07-01,26,13,40,30,66,43,109
SAN LORENZO(PND),desnutricion aguda,desnutricion leve (l),2007-07-01,0,1,2,8,2,9,11
SAN LORENZO(TJA),desnutricion aguda,desnutricion leve (l),2007-07-01,28,24,34,35,62,59,121
SAN LUCAS,desnutricion aguda,desnutricion leve (l),2007-07-01,203,203,236,276,439,479,918
SAN MATIAS,desnutricion aguda,desnutricion leve (l),2007-07-01,6,7,10,10,16,17,33
SAN MIGUEL DE VELASCO,desnutricion aguda,desnutricion leve (l),2007-07-01,18,15,8,12,26,27,53
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion leve (l),2007-07-01,8,6,7,3,15,9,24
SAN PEDRO,desnutricion aguda,desnutricion leve (l),2007-07-01,18,13,10,14,28,27,55
SAN PEDRO DE BUENA VISTA,desnutricion aguda,desnutricion leve (l),2007-07-01,119,124,123,120,242,244,486
SAN PEDRO(PND),desnutricion aguda,desnutricion leve (l),2007-07-01,3,5,2,11,5,16,21
SAN RAFAEL,desnutricion aguda,desnutricion leve (l),2007-07-01,9,14,6,7,15,21,36
SAN RAMON,desnutricion aguda,desnutricion leve (l),2007-07-01,10,21,4,8,14,29,43
SANTA ANA,desnutricion aguda,desnutricion leve (l),2007-07-01,27,28,8,9,35,37,72
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion leve (l),2007-07-01,291,315,154,165,445,480,925
SANTA ROSA,desnutricion aguda,desnutricion leve (l),2007-07-01,8,7,8,3,16,10,26
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion leve (l),2007-07-01,13,20,11,18,24,38,62
SANTIAGO DE HUARI,desnutricion aguda,desnutricion leve (l),2007-07-01,10,6,8,2,18,8,26
SANTIVAÑES,desnutricion aguda,desnutricion leve (l),2007-07-01,4,10,6,4,10,14,24
SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion leve (l),2007-07-01,6,0,3,3,9,3,12
SENA,desnutricion aguda,desnutricion leve (l),2007-07-01,7,6,6,4,13,10,23
SICAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,0,4,3,3,3,7,10
SIPE SIPE,desnutricion aguda,desnutricion leve (l),2007-07-01,40,36,34,39,74,75,149
SOPACHUY,desnutricion aguda,desnutricion leve (l),2007-07-01,27,38,41,61,68,99,167
SORACACHI,desnutricion aguda,desnutricion leve (l),2007-07-01,11,7,14,9,25,16,41
SUCRE,desnutricion aguda,desnutricion leve (l),2007-07-01,268,231,260,292,528,523,1051
TACACHI,desnutricion aguda,desnutricion leve (l),2007-07-01,1,1,0,1,1,2,3
TACOBAMBA,desnutricion aguda,desnutricion leve (l),2007-07-01,23,27,17,21,40,48,88
TACOPAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,28,24,29,34,57,58,115
TAPACARI,desnutricion aguda,desnutricion leve (l),2007-07-01,96,99,63,75,159,174,333
TARABUCO,desnutricion aguda,desnutricion leve (l),2007-07-01,126,105,206,210,332,315,647
TARATA,desnutricion aguda,desnutricion leve (l),2007-07-01,15,12,10,6,25,18,43
TARIJA,desnutricion aguda,desnutricion leve (l),2007-07-01,91,106,80,97,171,203,374
TARVITA,desnutricion aguda,desnutricion leve (l),2007-07-01,77,78,99,169,176,247,423
TINGUIPAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,43,43,25,39,68,82,150
TIQUIPAYA,desnutricion aguda,desnutricion leve (l),2007-07-01,39,39,34,43,73,82,155
TIRAQUE (CBBA),desnutricion aguda,desnutricion leve (l),2007-07-01,84,74,67,80,151,154,305
TOCO,desnutricion aguda,desnutricion leve (l),2007-07-01,16,7,11,10,27,17,44
TOLATA,desnutricion aguda,desnutricion leve (l),2007-07-01,4,4,1,1,5,5,10
TOLEDO,desnutricion aguda,desnutricion leve (l),2007-07-01,0,2,5,3,5,5,10
TOMAVE,desnutricion aguda,desnutricion leve (l),2007-07-01,20,20,20,12,40,32,72
TOMINA,desnutricion aguda,desnutricion leve (l),2007-07-01,44,44,57,72,101,116,217
TORO TORO,desnutricion aguda,desnutricion leve (l),2007-07-01,25,25,22,38,47,63,110
TOTORA(CBBA),desnutricion aguda,desnutricion leve (l),2007-07-01,29,28,27,21,56,49,105
TOTORA(ORR),desnutricion aguda,desnutricion leve (l),2007-07-01,1,1,4,0,5,1,6
TRIGAL,desnutricion aguda,desnutricion leve (l),2007-07-01,0,1,1,0,1,1,2
TRINIDAD,desnutricion aguda,desnutricion leve (l),2007-07-01,123,120,58,79,181,199,380
TUPIZA,desnutricion aguda,desnutricion leve (l),2007-07-01,40,47,60,62,100,109,209
TURCO,desnutricion aguda,desnutricion leve (l),2007-07-01,6,3,12,3,18,6,24
UNCIA,desnutricion aguda,desnutricion leve (l),2007-07-01,56,47,53,51,109,98,207
URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion leve (l),2007-07-01,8,9,16,26,24,35,59
UYUNI,desnutricion aguda,desnutricion leve (l),2007-07-01,29,28,32,42,61,70,131
VACAS,desnutricion aguda,desnutricion leve (l),2007-07-01,9,15,13,10,22,25,47
VALLEGRANDE,desnutricion aguda,desnutricion leve (l),2007-07-01,12,12,15,20,27,32,59
VIACHA,desnutricion aguda,desnutricion leve (l),2007-07-01,27,28,22,25,49,53,102
VILA VILA,desnutricion aguda,desnutricion leve (l),2007-07-01,11,5,11,13,22,18,40
VILLA MONTES,desnutricion aguda,desnutricion leve (l),2007-07-01,20,18,11,11,31,29,60
VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion leve (l),2007-07-01,5,7,7,10,12,17,29
VILLA RIVERO,desnutricion aguda,desnutricion leve (l),2007-07-01,6,6,5,5,11,11,22
VILLA SERRANO,desnutricion aguda,desnutricion leve (l),2007-07-01,38,47,66,78,104,125,229
VILLA TUNARI,desnutricion aguda,desnutricion leve (l),2007-07-01,72,85,67,72,139,157,296
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion leve (l),2007-07-01,17,17,15,32,32,49,81
VILLAZON,desnutricion aguda,desnutricion leve (l),2007-07-01,45,42,38,54,83,96,179
VINTO,desnutricion aguda,desnutricion leve (l),2007-07-01,9,9,2,6,11,15,26
VITICHI,desnutricion aguda,desnutricion leve (l),2007-07-01,41,40,56,52,97,92,189
WARNES,desnutricion aguda,desnutricion leve (l),2007-07-01,26,31,23,28,49,59,108
YACUIBA,desnutricion aguda,desnutricion leve (l),2007-07-01,28,36,24,23,52,59,111
YAMPARAEZ,desnutricion aguda,desnutricion leve (l),2007-07-01,50,38,94,86,144,124,268
YAPACANI,desnutricion aguda,desnutricion leve (l),2007-07-01,65,62,52,47,117,109,226
YOCALLA,desnutricion aguda,desnutricion leve (l),2007-07-01,16,6,20,14,36,20,56
YOTALA,desnutricion aguda,desnutricion leve (l),2007-07-01,4,5,5,3,9,8,17
YUNCHARA,desnutricion aguda,desnutricion leve (l),2007-07-01,16,4,26,30,42,34,76
ZUDAÑEZ,desnutricion aguda,desnutricion leve (l),2007-07-01,42,41,55,59,97,100,197
ACACIO,desnutricion aguda,desnutricion leve (l),2007-08-01,27,27,44,36,71,63,134
ACHOCALLA,desnutricion aguda,desnutricion leve (l),2007-08-01,5,3,1,2,6,5,11
AIQUILE,desnutricion aguda,desnutricion leve (l),2007-08-01,32,40,41,43,73,83,156
ALALAY,desnutricion aguda,desnutricion leve (l),2007-08-01,17,14,21,33,38,47,85
ALCALA,desnutricion aguda,desnutricion leve (l),2007-08-01,14,13,21,26,35,39,74
ANDAMARCA,desnutricion aguda,desnutricion leve (l),2007-08-01,5,2,1,1,6,3,9
ANTEQUERA,desnutricion aguda,desnutricion leve (l),2007-08-01,11,3,5,7,16,10,26
ANZALDO,desnutricion aguda,desnutricion leve (l),2007-08-01,15,5,8,11,23,16,39
ARAMPAMPA,desnutricion aguda,desnutricion leve (l),2007-08-01,24,34,31,42,55,76,131
ARANI,desnutricion aguda,desnutricion leve (l),2007-08-01,8,4,11,12,19,16,35
ARBIETO,desnutricion aguda,desnutricion leve (l),2007-08-01,12,13,13,20,25,33,58
ARQUE,desnutricion aguda,desnutricion leve (l),2007-08-01,49,51,61,52,110,103,213
ASCENCION DE GUARAYOS,desnutricion aguda,desnutricion leve (l),2007-08-01,64,73,84,91,148,164,312
ATOCHA,desnutricion aguda,desnutricion leve (l),2007-08-01,27,20,16,15,43,35,78
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion leve (l),2007-08-01,68,69,81,90,149,159,308
AZURDUY,desnutricion aguda,desnutricion leve (l),2007-08-01,40,58,72,87,112,145,257
BAURES,desnutricion aguda,desnutricion leve (l),2007-08-01,9,8,4,10,13,18,31
BELEN DE ANDAMARCA,desnutricion aguda,desnutricion leve (l),2007-08-01,2,1,2,3,4,4,8
BELEN DE URMIRI,desnutricion aguda,desnutricion leve (l),2007-08-01,3,1,3,6,6,7,13
BELLA FLOR,desnutricion aguda,desnutricion leve (l),2007-08-01,5,8,16,5,21,13,34
BERMEJO,desnutricion aguda,desnutricion leve (l),2007-08-01,13,10,7,5,20,15,35
BETANZOS,desnutricion aguda,desnutricion leve (l),2007-08-01,115,106,136,154,251,260,511
BOLIVAR,desnutricion aguda,desnutricion leve (l),2007-08-01,27,30,27,39,54,69,123
BOLPEBRA,desnutricion aguda,desnutricion leve (l),2007-08-01,2,2,1,1,3,3,6
BOYUIBE,desnutricion aguda,desnutricion leve (l),2007-08-01,3,3,5,1,8,4,12
BUENA VISTA,desnutricion aguda,desnutricion leve (l),2007-08-01,12,6,6,8,18,14,32
CABEZAS,desnutricion aguda,desnutricion leve (l),2007-08-01,17,31,26,26,43,57,100
"CAIZA ""D""",desnutricion aguda,desnutricion leve (l),2007-08-01,21,14,8,15,29,29,58
CAJUATA,desnutricion aguda,desnutricion leve (l),2007-08-01,12,14,11,12,23,26,49
CAMARGO,desnutricion aguda,desnutricion leve (l),2007-08-01,42,55,81,84,123,139,262
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion leve (l),2007-08-01,17,9,8,14,25,23,48
CAMIRI,desnutricion aguda,desnutricion leve (l),2007-08-01,64,52,48,49,112,101,213
CAPINOTA,desnutricion aguda,desnutricion leve (l),2007-08-01,55,67,68,67,123,134,257
CARACOLLO,desnutricion aguda,desnutricion leve (l),2007-08-01,17,11,11,10,28,21,49
CARAPARI,desnutricion aguda,desnutricion leve (l),2007-08-01,12,13,8,10,20,23,43
CARIPUYO,desnutricion aguda,desnutricion leve (l),2007-08-01,50,40,63,89,113,129,242
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion leve (l),2007-08-01,7,8,2,8,9,16,25
CHALLAPATA,desnutricion aguda,desnutricion leve (l),2007-08-01,21,34,28,35,49,69,118
CHAQUI,desnutricion aguda,desnutricion leve (l),2007-08-01,17,15,31,31,48,46,94
CHARAGUA,desnutricion aguda,desnutricion leve (l),2007-08-01,27,24,21,30,48,54,102
CHAYANTA,desnutricion aguda,desnutricion leve (l),2007-08-01,49,49,89,107,138,156,294
CHIMORE,desnutricion aguda,desnutricion leve (l),2007-08-01,32,27,38,25,70,52,122
CHIPAYA,desnutricion aguda,desnutricion leve (l),2007-08-01,0,1,0,8,0,9,9
CHOQUE COTA,desnutricion aguda,desnutricion leve (l),2007-08-01,3,1,1,2,4,3,7
COBIJA,desnutricion aguda,desnutricion leve (l),2007-08-01,66,57,48,49,114,106,220
COCHABAMBA,desnutricion aguda,desnutricion leve (l),2007-08-01,370,328,234,259,604,587,1191
COIPASA,desnutricion aguda,desnutricion leve (l),2007-08-01,11,11,11,13,22,24,46
COLCAPIRHUA,desnutricion aguda,desnutricion leve (l),2007-08-01,65,36,37,35,102,71,173
"COLCHA ""K""",desnutricion aguda,desnutricion leve (l),2007-08-01,31,23,8,22,39,45,84
COLOMI,desnutricion aguda,desnutricion leve (l),2007-08-01,35,43,45,56,80,99,179
COLPA BELGICA,desnutricion aguda,desnutricion leve (l),2007-08-01,5,1,6,6,11,7,18
COLQUECHACA,desnutricion aguda,desnutricion leve (l),2007-08-01,100,77,86,77,186,154,340
COLQUIRI,desnutricion aguda,desnutricion leve (l),2007-08-01,23,17,9,8,32,25,57
COMARAPA,desnutricion aguda,desnutricion leve (l),2007-08-01,24,18,13,12,37,30,67
CONCEPCION,desnutricion aguda,desnutricion leve (l),2007-08-01,20,16,12,18,32,34,66
CORQUE,desnutricion aguda,desnutricion leve (l),2007-08-01,3,5,3,4,6,9,15
