municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,3,0,1,0,4,4
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,1,2,1,3
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,2,0,2,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,3,0,3,0,3
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,0,2,0,2
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,5,0,5,0,5
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,89,103,6,26,95,129,224
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,4,2,5,2,7
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,0,2,0,2
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,4,1,4,1,5
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,0,0,0,1,1
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,3,0,3,0,3
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,2,2,1,4,3,7
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,4,1,4,5
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,29,21,4,2,33,23,56
PADCAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,4,1,4,1,5
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,18,4,3,5,21,9,30
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,4,0,4,0,4
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,2,1,2,3
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,1,0,2,0,2
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,1,0,1,1,2
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,0,10,1,12,1,13
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,1,5,4,7,5,12
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,7,2,8,2,10
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,2,1,2,3
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,4,3,3,5,7,12
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,1,0,0,1,1,2
SABAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,12,14,12,15,27
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,1,1,1,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,3,3,3,3,6
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,3,1,4,1,5
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,5,0,5,0,5
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,6,2,6,8
SAN MATIAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,1,2,1,3
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,2,1,2,3
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,1,1,1,2
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,25,24,4,2,29,26,55
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,6,0,6,0,6
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,0,2,0,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,1,2,1,3
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,2,1,2,3
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,21,13,3,4,24,17,41
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,2,2,2,3,5
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,17,17,4,0,21,17,38
TINGUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,1,2,1,3
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,0,1,0,3,0,3
TOLATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,3,0,3,3
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,1,1,1,2
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,8,2,3,2,11,4,15
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,1,2,0,3,1,4
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,1,4,0,5,1,6
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,0,3,0,5,0,5
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,2,1,2,3
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,1,0,1,1,2,3
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,2,0,1,0,3,3
WALDO BALLIVIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,3,4,0,4,3,7
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,3,1,2,4,5,5,10
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,1,0,2,0,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,1,4,1,5,2,7
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,3,2,3,5
ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,1,2,1,3
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,3,1,3,1,4
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,3,1,3,4
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,2,0,2,2
BATALLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,3,1,3,4
BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,2,0,0,1,2,3
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,3,1,4,1,5
CARAPARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,3,3,4,3,7
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,1,0,2,0,2
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,2,1,0,0,2,1,3
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,41,31,7,4,48,35,83
COIPASA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,3,1,3,1,4
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,5,2,5,2,7
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,2,0,3,0,3
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,8,4,4,4,12,8,20
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,1,1,2,1,3
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,1,0,1,1,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,2,1,2,3
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,1,0,2,2
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
HUACHACALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,1,2,1,3
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,3,2,3,2,5
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
INQUISIVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,2,1,1,1,3,4
JESUS DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,3,0,3,0,3
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,93,86,7,20,100,106,206
LA RIVERA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
LAS CARRERAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,3,2,6,1,9,3,12
LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
MALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
MAPIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,4,2,3,1,7,3,10
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,4,3,4,4,8
MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
OMEREQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,25,17,1,1,26,18,44
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,3,0,3,0,3
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,2,0,2,2
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,10,5,3,3,13,8,21
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,4,2,4,2,6
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,2,0,2,2
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,5,3,5,3,8
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,3,0,4,0,4
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,5,4,6,4,10
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,2,4,5,5,7,12
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,2,4,5,5,7,9,16
SABAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,11,12,11,13,24
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
SAN BENITO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,2,1,2,2,4,3,7
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,2,0,2,2
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,1,0,2,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,2,2,2,4
SAN MATIAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,1,2,2,2,4
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,16,9,0,2,16,11,27
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,0,0,1,1
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,2,1,2,3
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,3,1,3,4
SORACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,26,13,8,2,34,15,49
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,11,5,3,3,14,8,22
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
TINGUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
TOLATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,2,1,2,3
TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,0,0,1,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,3,5,3,2,6,7,13
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,1,0,1,1,2
TURCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,1,1,1,1,2
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,0,0,1,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,2,2,1,0,3,2,5
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,1,3,2,3,5
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,4,2,4,2,6
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,0,0,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,3,2,1,3,4,5,9
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,0,2,0,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,1,1,2,1,3,2,5
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,1,0,0,0,1,1
YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-06-01,0,0,2,1,2,1,3
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,6,1,6,1,7
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,1,2,1,3
ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,2,0,2,2
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,1,1,0,2,1,3
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,2,1,2,3
CAIROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,0,2,0,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,2,0,2,1,3
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,1,0,0,2,1,3
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,4,1,4,1,5
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,2,3,2,5
CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,1,0,0,1,1,2
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,2,0,0,0,2,0,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,43,31,4,8,47,39,86
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,2,1,2,3
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,3,2,3,2,5
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,2,1,2,3
COMANCHE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,0,1,1,1,2
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,0,0,0,1,1
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,1,1,1,1,2,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,9,6,8,8,17,14,31
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,0,1,0,1
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,2,0,2,0,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,1,1,1,1,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-07-01,1,0,1,1,2,1,3
