municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,110,96,10,18,120,114,234
LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,0,2,0,2
LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,2,0,2,2
LAS CARRERAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,3,0,5,2,8,2,10
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,0,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,3,0,3,0,3
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,0,2,0,2
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,2,3,2,4,6
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,15,8,15,9,24
MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,20,26,8,2,28,28,56
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,17,18,2,9,19,27,46
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,0,1,1,1,2
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,2,0,3,0,3
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,3,0,3,0,3
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,8,4,8,4,12
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,6,2,6,8
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,4,0,4,1,8,1,9
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,0,2,0,2
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,1,8,4,9,5,14
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,3,0,0,1,3,1,4
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,2,0,2,1,4,5
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,15,24,0,0,15,24,39
SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,0,2,0,2
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,3,1,3,4
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,30,35,12,14,42,49,91
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,4,7,4,8,12
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,24,18,6,2,30,20,50
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,0,2,0,2
TOMAVE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,10,8,2,1,12,9,21
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,2,0,3,0,3
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,2,1,0,0,2,1,3
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,3,0,3,0,3
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,0,2,0,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,3,0,0,0,3,0,3
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,2,0,0,1,2,3
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,0,2,0,2
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,5,2,2,4,7,6,13
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,0,2,0,2
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,0,3,0,4,4
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,0,2,0,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,2,2,1,1,3,3,6
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,1,2,1,3,4
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,2,0,2,2
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,0,1,0,2,2
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
AUCAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,4,0,4,4
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,2,0,0,1,2,1,3
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,1,1,1,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,3,4,3,5,8
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
CAIROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,1,0,1,1,2
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,4,0,7,2,11,2,13
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,3,1,4,1,5
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,2,0,0,0,2,2
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,22,14,4,1,26,15,41
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,1,1,1,2
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,2,2,2,4
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,2,0,2,2
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,2,0,0,0,2,0,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,1,0,2,0,2
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,0,2,0,2
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,7,11,5,2,12,13,25
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,2,0,2,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,0,1,1,1,2
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,2,1,0,1,2,3
GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,1,1,1,2,3
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
INQUISIVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,1,0,0,1,1,2
JESUS DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,71,72,8,10,79,82,161
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,1,0,1,1,2
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,2,0,0,0,2,2
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,0,0,1,0,1
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,0,1,1,1,2
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,5,2,5,2,7
MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,18,9,5,2,23,11,34
PADCAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,1,0,2,2
PAMPA AULLAGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
PELECHUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,10,12,1,2,11,14,25
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,1,1,1,2
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,2,1,2,3
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,0,2,0,2
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,2,0,1,0,3,0,3
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,1,2,4,3,5,8
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,5,2,5,7
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,4,0,6,2,10,2,12
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,2,0,6,13,8,13,21
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,1,1,1,2
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,1,1,1,2
SAN BUENA VENTURA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,0,0,1,0,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,2,0,2,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,0,2,0,2
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,2,1,2,3
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,14,15,3,0,17,15,32
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,1,2,1,3
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,2,2,2,4
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,22,17,5,2,27,19,46
TACOPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,3,3,3,3,6
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,8,8,2,1,10,9,19
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
TOLEDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,2,0,2,2
TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,3,0,0,0,3,0,3
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,7,12,1,1,8,13,21
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,1,1,1,2,3
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,5,1,5,6
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,2,0,2,0,2
VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,2,1,2,3
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,1,1,0,2,1,3,4
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,2,1,2,3
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,6,0,1,0,7,7
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,0,2,0,2,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-06-01,0,0,1,0,1,0,1
ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,2,2,2,4
AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,1,1,1,2
ALALAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,1,0,0,1,1,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,5,0,5,0,5
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,2,0,0,0,2,2
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,4,3,2,3,6,9
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,7,4,8,4,12
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,1,2,1,3
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,3,0,2,3,5,3,8
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,28,24,4,3,32,27,59
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,3,0,3,3
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,3,0,3,3
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
COLQUIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,0,2,0,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,0,1,0,1
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,3,1,3,4
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,3,6,7,6,10,12,22
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,1,1,1,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,2,2,3,2,5
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,3,1,3,1,4
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,3,0,3,0,3
INQUISIVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,2,0,2,0,2
JESUS DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,3,0,3,0,3
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,86,98,7,23,93,121,214
LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,3,3,6,2,9,5,14
MOJOCOYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,1,0,0,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-07-01,0,2,1,1,1,3,4
